Round,HomeTeam,AwayTeam,Home01_No,Home01_Name,Home02_No,Home02_Name,Home03_No,Home03_Name,Home04_No,Home04_Name,Home05_No,Home05_Name,Home06_No,Home06_Name,Home07_No,Home07_Name,Home08_No,Home08_Name,Home09_No,Home09_Name,Home10_No,Home10_Name,Home11_No,Home11_Name,Away01_No,Away01_Name,Away02_No,Away02_Name,Away03_No,Away03_Name,Away04_No,Away04_Name,Away05_No,Away05_Name,Away06_No,Away06_Name,Away07_No,Away07_Name,Away08_No,Away08_Name,Away09_No,Away09_Name,Away10_No,Away10_Name,Away11_No,Away11_Name
22,Manchester City,Chelsea,31,Ederson Moraes,2,Kyle Walker,5,John Stones,14,Aymeric Laporte,27,Joao Cancelo,20,Bernardo Silva,16,Rodri,17,Kevin De Bruyne,7,Raheem Sterling,47,Phil Foden,10,Jack Grealish,9,Romelu Lukaku,22,Hakim Ziyech,10,Christian Pulisic,3,Marcos Alonso,8,Mateo Kovacic,7,N'Golo Kanté,28,César Azpilicueta,31,Malang Sarr,6,Thiago Silva,2,Antonio Rüdiger,1,Kepa Arrizabalaga
22,Newcastle United,Watford,1,Martin Dubravka,15,Kieran Trippier,6,Jamaal Lascelles,5,Fabian Schär,3,Paul Dummett,36,Sean Longstaff,8,Jonjo Shelvey,7,Joelinton,21,Ryan Fraser,20,Chris Wood,10,Allan Saint-Maximin,10,Joao Pedro,7,Joshua King,25,Emmanuel Dennis,33,Juraj Kucka,39,Edo Kayembe,19,Moussa Sissoko,14,Hassane Kamara,22,Samir,15,Craig Cathcart,2,Jeremy Ngakia,1,Ben Foster
22,Norwich City,Everton,1,Tim Krul,2,Max Aarons,5,Grant Hanley,4,Ben Gibson,21,Brandon Williams,20,Pierre Lees-Melou,19,Jacob Lungi Sørensen,24,Joshua Sargent,35,Adam Idah,17,Milot Rashica,22,Teemu Pukki,9,Dominic Calvert-Lewin,33,José Salomon Rondon,11,Demarai Gray,21,André Gomes,16,Abdoulaye Doucouré,24,Anthony Gordon,19,Vitalii Mykolenko,5,Michael Keane,22,Ben Godfrey,23,Seamus Coleman,1,Jordan Pickford
22,Wolverhampton Wanderers,Southampton,1,José Sá,23,Max Kilman,16,Conor Coady,24,Toti Gomes,22,Nélson Semedo,32,Leander Dendoncker,28,Joao Moutinho,3,Rayan Ait Nouri,11,Trincao,10,Daniel Podence,9,Raul Jiménez,18,Armando Broja,11,Nathan Redmond,15,Romain Perraud,27,Ibrahima Diallo,6,Oriol Romeu,8,James Ward-Prowse,23,Nathan Tella,22,Mohammed Salisu,4,Lyanco,35,Jan Bednarek,44,Fraser Forster
22,Aston Villa,Manchester United,1,Emiliano Martinez,2,Matty Cash,4,Ezri Konsa,5,Tyrone Mings,27,Lucas Digne,8,Morgan Sanson,6,Douglas Luiz,41,Jacob Ramsey,11,Ollie Watkins,10,Emiliano Buendia,20,Danny Ings,21,Édinson Cavani,36,Anthony Elanga,18,Bruno Fernandes,11,Mason Greenwood,31,Nemanja Matic,17,Fred,27,Alex Telles,19,Raphaël Varane,2,Victor Nilsson Lindelöf,20,Diogo Dalot,1,David De Gea
22,Liverpool,Brentford,1,Alisson Becker,66,Trent Alexander-Arnold,32,Joel Matip,4,Virgil van Dijk,26,Andrew Robertson,14,Jordan Henderson,3,Fabinho,17,Curtis Jones,15,Alex Oxlade-Chamberlain,9,Roberto Firmino,20,Diogo Jota,17,Ivan Toney,19,Bryan Mbeumo,3,Rico Henry,27,Vitaly Janelt,6,Christian Nørgaard,26,Shandon Baptiste,30,Mads Roerslev,5,Ethan Pinnock,18,Pontus Jansson,20,Kristoffer Ajer,40,Álvaro Fernández
22,West Ham United,Leeds United,1,Lukasz Fabianski,5,Vladimir Coufal,15,Craig Dawson,23,Issa Diop,3,Aaron Cresswell,10,Manuel Lanzini,41,Declan Rice,20,Jarrod Bowen,8,Pablo Fornals,11,Nikola Vlasic,9,Michail Antonio,22,Jack Harrison,20,Daniel James,10,Raphinha,3,Junior Firpo,4,Adam Forshaw,43,Mateusz Klich,15,Stuart Dallas,21,Pascal Struijk,5,Robin Koch,2,Luke Ayling,1,Illan Meslier
22,Burnley,Leicester City,1,Nick Pope,14,Connor Roberts,5,James Tarkowski,6,Ben Mee,3,Charlie Taylor,17,Aaron Lennon,18,Ashley Westwood,8,Josh Brownhill,11,Dwight McNeil,9,Wout Weghorst,20,Maxwel Cornet,7,Harvey Barnes,29,Patson Daka,11,Marc Albrighton,22,Kiernan Dewsbury-Hall,25,Wilfred Ndidi,8,Youri Tielemans,33,Luke Thomas,4,Caglar Söyüncü,18,Daniel Amartey,21,Ricardo Pereira,1,Kasper Schmeichel
22,Tottenham Hotspur,Arsenal,1,Hugo Lloris,6,Davinson Sánchez,15,Eric Dier,33,Ben Davies,12,Emerson Royal,30,Rodrigo Bentancur,5,Pierre-Emile Højbjerg,19,Ryan Sessegnon,21,Dejan Kulusevski,7,Heung-Min Son,10,Harry Kane,30,Edward Nketiah,35,Gabriel Martinelli,8,Martin Ødegaard,7,Bukayo Saka,34,Granit Xhaka,25,Mohamed Elneny,18,Takehiro Tomiyasu,6,Gabriel,16,Rob Holding,17,Cédric Soares,32,Aaron Ramsdale
23,Watford,Norwich City,26,Daniel Bachmann,21,Kiko,27,Christian Kabasele,22,Samir,14,Hassane Kamara,8,Tom Cleverley,39,Edo Kayembe,19,Moussa Sissoko,25,Emmanuel Dennis,7,Joshua King,10,Joao Pedro,22,Teemu Pukki,35,Adam Idah,17,Milot Rashica,19,Jacob Lungi Sørensen,20,Pierre Lees-Melou,24,Joshua Sargent,21,Brandon Williams,4,Ben Gibson,5,Grant Hanley,2,Max Aarons,28,Angus Gunn
23,Everton,Aston Villa,1,Jordan Pickford,2,Jonjoe Kenny,13,Yerry Mina,4,Mason Holgate,22,Ben Godfrey,14,Andros Townsend,16,Abdoulaye Doucouré,21,André Gomes,11,Demarai Gray,9,Dominic Calvert-Lewin,7,Richarlison,11,Ollie Watkins,23,Philippe Coutinho,10,Emiliano Buendia,41,Jacob Ramsey,6,Douglas Luiz,7,John McGinn,27,Lucas Digne,5,Tyrone Mings,4,Ezri Konsa,2,Matty Cash,1,Emiliano Martinez
23,Brentford,Wolverhampton Wanderers,49,Jonas Lössl,20,Kristoffer Ajer,18,Pontus Jansson,5,Ethan Pinnock,7,Sergi Canos,8,Mathias Jensen,6,Christian Nørgaard,27,Vitaly Janelt,3,Rico Henry,19,Bryan Mbeumo,17,Ivan Toney,17,Fabio Silva,10,Daniel Podence,3,Rayan Ait Nouri,28,Joao Moutinho,8,Ruben Neves,32,Leander Dendoncker,22,Nélson Semedo,24,Toti Gomes,16,Conor Coady,23,Max Kilman,1,José Sá
23,Leeds United,Newcastle United,1,Illan Meslier,2,Luke Ayling,14,Diego Llorente,21,Pascal Struijk,15,Stuart Dallas,5,Robin Koch,10,Raphinha,43,Mateusz Klich,19,Rodrigo,22,Jack Harrison,20,Daniel James,20,Chris Wood,10,Allan Saint-Maximin,21,Ryan Fraser,7,Joelinton,8,Jonjo Shelvey,28,Joseph Willock,3,Paul Dummett,5,Fabian Schär,6,Jamaal Lascelles,15,Kieran Trippier,1,Martin Dubravka
23,Manchester United,West Ham United,1,David De Gea,20,Diogo Dalot,19,Raphaël Varane,5,Harry Maguire,27,Alex Telles,39,Scott McTominay,17,Fred,11,Mason Greenwood,18,Bruno Fernandes,36,Anthony Elanga,7,Cristiano Ronaldo,9,Michail Antonio,8,Pablo Fornals,10,Manuel Lanzini,20,Jarrod Bowen,28,Tomas Soucek,41,Declan Rice,3,Aaron Cresswell,4,Kurt Zouma,15,Craig Dawson,5,Vladimir Coufal,13,Alphonse Areola
23,Southampton,Manchester City,44,Fraser Forster,2,Kyle Walker-Peters,35,Jan Bednarek,22,Mohammed Salisu,15,Romain Perraud,11,Nathan Redmond,8,James Ward-Prowse,6,Oriol Romeu,17,Stuart Armstrong,18,Armando Broja,10,Che Adams,47,Phil Foden,10,Jack Grealish,7,Raheem Sterling,17,Kevin De Bruyne,16,Rodri,20,Bernardo Silva,27,Joao Cancelo,14,Aymeric Laporte,3,Ruben Dias,2,Kyle Walker,31,Ederson Moraes
23,Arsenal,Burnley,32,Aaron Ramsdale,4,Ben White,16,Rob Holding,6,Gabriel,3,Kieran Tierney,23,Albert Sambi Lokonga,7,Bukayo Saka,8,Martin Ødegaard,10,Emile Smith Rowe,35,Gabriel Martinelli,9,Alexandre Lacazette,19,Jay Rodriguez,27,Matej Vydra,11,Dwight McNeil,8,Josh Brownhill,18,Ashley Westwood,17,Aaron Lennon,23,Erik Pieters,6,Ben Mee,5,James Tarkowski,14,Connor Roberts,1,Nick Pope
23,Crystal Palace,Liverpool,13,Vicente Guaita,2,Joel Ward,16,Joachim Andersen,6,Marc Guehi,3,Tyrick Mitchell,23,Conor Gallagher,12,Will Hughes,15,Jeffrey Schlupp,7,Michael Olise,14,Jean-Philippe Mateta,22,Odsonne Edouard,20,Diogo Jota,9,Roberto Firmino,15,Alex Oxlade-Chamberlain,17,Curtis Jones,3,Fabinho,14,Jordan Henderson,26,Andrew Robertson,4,Virgil van Dijk,32,Joel Matip,66,Trent Alexander-Arnold,1,Alisson Becker
23,Leicester City,Brighton & Hove Albion,1,Kasper Schmeichel,2,James Justin,18,Daniel Amartey,4,Caglar Söyüncü,33,Luke Thomas,8,Youri Tielemans,22,Kiernan Dewsbury-Hall,37,Ademola Lookman,10,James Maddison,7,Harvey Barnes,29,Patson Daka,11,Leandro Trossard,9,Neal Maupay,15,Jakub Moder,10,Alexis Mac Allister,13,Pascal Gross,17,Steven Alzate,3,Marc Cucurella,33,Daniel Burn,4,Adam Webster,34,Joel Veltman,1,Robert Sánchez
23,Chelsea,Tottenham Hotspur,1,Kepa Arrizabalaga,28,César Azpilicueta,2,Antonio Rüdiger,6,Thiago Silva,31,Malang Sarr,5,Jorginho,22,Hakim Ziyech,19,Mason Mount,8,Mateo Kovacic,20,Callum Hudson-Odoi,9,Romelu Lukaku,23,Steven Bergwijn,10,Harry Kane,19,Ryan Sessegnon,5,Pierre-Emile Højbjerg,8,Harry Winks,2,Matt Doherty,33,Ben Davies,6,Davinson Sánchez,15,Eric Dier,25,Japhet Tanganga,1,Hugo Lloris
24,Brighton & Hove Albion,Chelsea,1,Robert Sánchez,34,Joel Veltman,4,Adam Webster,33,Daniel Burn,2,Tariq Lamptey,13,Pascal Gross,17,Steven Alzate,3,Marc Cucurella,15,Jakub Moder,10,Alexis Mac Allister,18,Danny Welbeck,20,Callum Hudson-Odoi,9,Romelu Lukaku,19,Mason Mount,22,Hakim Ziyech,5,Jorginho,7,N'Golo Kanté,3,Marcos Alonso,2,Antonio Rüdiger,6,Thiago Silva,28,César Azpilicueta,1,Kepa Arrizabalaga
24,Newcastle United,Everton,1,Martin Dubravka,15,Kieran Trippier,6,Jamaal Lascelles,5,Fabian Schär,13,Matt Targett,28,Joseph Willock,8,Jonjo Shelvey,7,Joelinton,21,Ryan Fraser,20,Chris Wood,10,Allan Saint-Maximin,11,Demarai Gray,7,Richarlison,24,Anthony Gordon,14,Andros Townsend,21,André Gomes,6,Allan,23,Seamus Coleman,4,Mason Holgate,5,Michael Keane,13,Yerry Mina,1,Jordan Pickford
24,West Ham United,Watford,1,Lukasz Fabianski,5,Vladimir Coufal,15,Craig Dawson,4,Kurt Zouma,3,Aaron Cresswell,28,Tomas Soucek,41,Declan Rice,20,Jarrod Bowen,8,Pablo Fornals,22,Said Benrahma,9,Michail Antonio,7,Joshua King,25,Emmanuel Dennis,8,Tom Cleverley,39,Edo Kayembe,19,Moussa Sissoko,33,Juraj Kucka,14,Hassane Kamara,22,Samir,15,Craig Cathcart,21,Kiko,1,Ben Foster
24,Burnley,Manchester United,1,Nick Pope,14,Connor Roberts,5,James Tarkowski,6,Ben Mee,23,Erik Pieters,11,Dwight McNeil,18,Ashley Westwood,8,Josh Brownhill,20,Maxwel Cornet,19,Jay Rodriguez,9,Wout Weghorst,21,Édinson Cavani,25,Jadon Sancho,18,Bruno Fernandes,10,Marcus Rashford,39,Scott McTominay,6,Paul Pogba,23,Luke Shaw,5,Harry Maguire,19,Raphaël Varane,20,Diogo Dalot,1,David De Gea
24,Manchester City,Brentford,31,Ederson Moraes,5,John Stones,3,Ruben Dias,14,Aymeric Laporte,27,Joao Cancelo,17,Kevin De Bruyne,16,Rodri,20,Bernardo Silva,26,Riyad Mahrez,47,Phil Foden,7,Raheem Sterling,14,Saman Ghoddos,7,Sergi Canos,3,Rico Henry,8,Mathias Jensen,6,Christian Nørgaard,15,Frank Onyeka,30,Mads Roerslev,5,Ethan Pinnock,18,Pontus Jansson,20,Kristoffer Ajer,1,David Raya
24,Norwich City,Crystal Palace,28,Angus Gunn,2,Max Aarons,5,Grant Hanley,4,Ben Gibson,21,Brandon Williams,11,Przemyslaw Placheta,20,Pierre Lees-Melou,23,Kenny McLean,17,Milot Rashica,35,Adam Idah,22,Teemu Pukki,11,Wilfried Zaha,14,Jean-Philippe Mateta,7,Michael Olise,15,Jeffrey Schlupp,12,Will Hughes,23,Conor Gallagher,3,Tyrick Mitchell,6,Marc Guehi,16,Joachim Andersen,2,Joel Ward,13,Vicente Guaita
24,Tottenham Hotspur,Southampton,1,Hugo Lloris,6,Davinson Sánchez,4,Cristian Romero,33,Ben Davies,12,Emerson Royal,8,Harry Winks,5,Pierre-Emile Højbjerg,3,Sergio Reguilon,27,Lucas Moura,7,Heung-Min Son,10,Harry Kane,18,Armando Broja,10,Che Adams,24,Mohamed Elyounoussi,17,Stuart Armstrong,6,Oriol Romeu,8,James Ward-Prowse,15,Romain Perraud,22,Mohammed Salisu,35,Jan Bednarek,2,Kyle Walker-Peters,44,Fraser Forster
24,Aston Villa,Leeds United,1,Emiliano Martinez,2,Matty Cash,4,Ezri Konsa,5,Tyrone Mings,27,Lucas Digne,7,John McGinn,6,Douglas Luiz,41,Jacob Ramsey,10,Emiliano Buendia,11,Ollie Watkins,23,Philippe Coutinho,20,Daniel James,22,Jack Harrison,19,Rodrigo,10,Raphinha,43,Mateusz Klich,5,Robin Koch,15,Stuart Dallas,21,Pascal Struijk,14,Diego Llorente,2,Luke Ayling,1,Illan Meslier
24,Liverpool,Leicester City,1,Alisson Becker,66,Trent Alexander-Arnold,32,Joel Matip,4,Virgil van Dijk,26,Andrew Robertson,6,Thiago Alcántara,3,Fabinho,17,Curtis Jones,20,Diogo Jota,9,Roberto Firmino,23,Luis Diaz,29,Patson Daka,37,Ademola Lookman,10,James Maddison,11,Marc Albrighton,22,Kiernan Dewsbury-Hall,42,Boubakary Soumaré,33,Luke Thomas,25,Wilfred Ndidi,18,Daniel Amartey,2,James Justin,1,Kasper Schmeichel
24,Wolverhampton Wanderers,Arsenal,1,José Sá,23,Max Kilman,16,Conor Coady,27,Romain Saiss,22,Nélson Semedo,8,Ruben Neves,32,Leander Dendoncker,5,Fernando Marcal,11,Trincao,9,Raul Jiménez,10,Daniel Podence,9,Alexandre Lacazette,35,Gabriel Martinelli,8,Martin Ødegaard,7,Bukayo Saka,34,Granit Xhaka,5,Thomas Partey,3,Kieran Tierney,6,Gabriel,4,Ben White,17,Cédric Soares,32,Aaron Ramsdale
25,Manchester United,Southampton,1,David De Gea,20,Diogo Dalot,19,Raphaël Varane,5,Harry Maguire,23,Luke Shaw,39,Scott McTominay,6,Paul Pogba,10,Marcus Rashford,18,Bruno Fernandes,25,Jadon Sancho,7,Cristiano Ronaldo,10,Che Adams,18,Armando Broja,24,Mohamed Elyounoussi,6,Oriol Romeu,8,James Ward-Prowse,17,Stuart Armstrong,15,Romain Perraud,22,Mohammed Salisu,35,Jan Bednarek,2,Kyle Walker-Peters,44,Fraser Forster
25,Brentford,Crystal Palace,1,David Raya,20,Kristoffer Ajer,18,Pontus Jansson,5,Ethan Pinnock,7,Sergi Canos,27,Vitaly Janelt,6,Christian Nørgaard,8,Mathias Jensen,3,Rico Henry,19,Bryan Mbeumo,11,Yoane Wissa,11,Wilfried Zaha,22,Odsonne Edouard,9,Jordan Ayew,15,Jeffrey Schlupp,12,Will Hughes,23,Conor Gallagher,3,Tyrick Mitchell,6,Marc Guehi,16,Joachim Andersen,2,Joel Ward,13,Vicente Guaita
25,Everton,Leeds United,1,Jordan Pickford,23,Seamus Coleman,4,Mason Holgate,5,Michael Keane,2,Jonjoe Kenny,24,Anthony Gordon,6,Allan,30,Donny van de Beek,17,Alex Iwobi,9,Dominic Calvert-Lewin,7,Richarlison,20,Daniel James,22,Jack Harrison,19,Rodrigo,10,Raphinha,5,Robin Koch,43,Mateusz Klich,15,Stuart Dallas,21,Pascal Struijk,14,Diego Llorente,2,Luke Ayling,1,Illan Meslier
25,Watford,Brighton & Hove Albion,1,Ben Foster,21,Kiko,15,Craig Cathcart,22,Samir,14,Hassane Kamara,33,Juraj Kucka,19,Moussa Sissoko,39,Edo Kayembe,8,Tom Cleverley,7,Joshua King,25,Emmanuel Dennis,18,Danny Welbeck,9,Neal Maupay,3,Marc Cucurella,15,Jakub Moder,14,Adam Lallana,13,Pascal Gross,2,Tariq Lamptey,4,Adam Webster,5,Lewis Dunk,34,Joel Veltman,1,Robert Sánchez
25,Norwich City,Manchester City,28,Angus Gunn,2,Max Aarons,5,Grant Hanley,4,Ben Gibson,21,Brandon Williams,8,Billy Gilmour,20,Pierre Lees-Melou,23,Kenny McLean,24,Joshua Sargent,22,Teemu Pukki,17,Milot Rashica,7,Raheem Sterling,47,Phil Foden,26,Riyad Mahrez,20,Bernardo Silva,25,Fernandinho,8,Ilkay Gündogan,11,Oleksandr Zinchenko,6,Nathan Aké,3,Ruben Dias,2,Kyle Walker,31,Ederson Moraes
25,Burnley,Liverpool,1,Nick Pope,14,Connor Roberts,5,James Tarkowski,6,Ben Mee,23,Erik Pieters,17,Aaron Lennon,18,Ashley Westwood,8,Josh Brownhill,20,Maxwel Cornet,9,Wout Weghorst,19,Jay Rodriguez,10,Sadio Mané,9,Roberto Firmino,11,Mohamed Salah,8,Naby Keita,3,Fabinho,14,Jordan Henderson,26,Andrew Robertson,4,Virgil van Dijk,32,Joel Matip,66,Trent Alexander-Arnold,1,Alisson Becker
25,Newcastle United,Aston Villa,1,Martin Dubravka,15,Kieran Trippier,5,Fabian Schär,33,Daniel Burn,19,Javier Manquillo,28,Joseph Willock,8,Jonjo Shelvey,7,Joelinton,21,Ryan Fraser,20,Chris Wood,10,Allan Saint-Maximin,23,Philippe Coutinho,11,Ollie Watkins,10,Emiliano Buendia,41,Jacob Ramsey,6,Douglas Luiz,7,John McGinn,27,Lucas Digne,5,Tyrone Mings,16,Calum Chambers,2,Matty Cash,1,Emiliano Martinez
25,Tottenham Hotspur,Wolverhampton Wanderers,1,Hugo Lloris,6,Davinson Sánchez,4,Cristian Romero,33,Ben Davies,2,Matt Doherty,8,Harry Winks,30,Rodrigo Bentancur,19,Ryan Sessegnon,27,Lucas Moura,10,Harry Kane,7,Heung-Min Son,9,Raul Jiménez,10,Daniel Podence,3,Rayan Ait Nouri,39,Luke Cundle,8,Ruben Neves,32,Leander Dendoncker,22,Nélson Semedo,27,Romain Saiss,16,Conor Coady,23,Max Kilman,1,José Sá
25,Leicester City,West Ham United,1,Kasper Schmeichel,21,Ricardo Pereira,18,Daniel Amartey,4,Caglar Söyüncü,2,James Justin,25,Wilfred Ndidi,8,Youri Tielemans,22,Kiernan Dewsbury-Hall,10,James Maddison,29,Patson Daka,7,Harvey Barnes,9,Michail Antonio,8,Pablo Fornals,10,Manuel Lanzini,20,Jarrod Bowen,41,Declan Rice,28,Tomas Soucek,3,Aaron Cresswell,23,Issa Diop,15,Craig Dawson,5,Vladimir Coufal,1,Lukasz Fabianski
25,Chelsea,Arsenal,16,Edouard Mendy,24,Reece James,4,Andreas Christensen,31,Malang Sarr,28,César Azpilicueta,12,Ruben Loftus-Cheek,7,N'Golo Kanté,3,Marcos Alonso,19,Mason Mount,9,Romelu Lukaku,11,Timo Werner,30,Edward Nketiah,10,Emile Smith Rowe,8,Martin Ødegaard,7,Bukayo Saka,34,Granit Xhaka,25,Mohamed Elneny,20,Nuno Tavares,6,Gabriel,16,Rob Holding,4,Ben White,32,Aaron Ramsdale
26,West Ham United,Newcastle United,1,Lukasz Fabianski,24,Ryan Fredericks,15,Craig Dawson,4,Kurt Zouma,3,Aaron Cresswell,28,Tomas Soucek,41,Declan Rice,20,Jarrod Bowen,22,Said Benrahma,8,Pablo Fornals,9,Michail Antonio,23,Jacob Murphy,20,Chris Wood,21,Ryan Fraser,7,Joelinton,8,Jonjo Shelvey,28,Joseph Willock,13,Matt Targett,33,Daniel Burn,5,Fabian Schär,17,Emil Krafth,1,Martin Dubravka
26,Arsenal,Brentford,32,Aaron Ramsdale,17,Cédric Soares,4,Ben White,6,Gabriel,3,Kieran Tierney,5,Thomas Partey,34,Granit Xhaka,7,Bukayo Saka,8,Martin Ødegaard,10,Emile Smith Rowe,9,Alexandre Lacazette,11,Yoane Wissa,19,Bryan Mbeumo,3,Rico Henry,8,Mathias Jensen,6,Christian Nørgaard,10,Joshua Dasilva,7,Sergi Canos,5,Ethan Pinnock,18,Pontus Jansson,20,Kristoffer Ajer,1,David Raya
26,Aston Villa,Watford,1,Emiliano Martinez,2,Matty Cash,16,Calum Chambers,5,Tyrone Mings,27,Lucas Digne,7,John McGinn,6,Douglas Luiz,41,Jacob Ramsey,10,Emiliano Buendia,23,Philippe Coutinho,20,Danny Ings,7,Joshua King,25,Emmanuel Dennis,23,Ismaila Sarr,8,Tom Cleverley,19,Moussa Sissoko,6,Imran Louza,14,Hassane Kamara,22,Samir,15,Craig Cathcart,21,Kiko,1,Ben Foster
26,Brighton & Hove Albion,Burnley,1,Robert Sánchez,2,Tariq Lamptey,24,Shane Duffy,34,Joel Veltman,3,Marc Cucurella,15,Jakub Moder,14,Adam Lallana,8,Yves Bissouma,10,Alexis Mac Allister,9,Neal Maupay,18,Danny Welbeck,9,Wout Weghorst,20,Maxwel Cornet,11,Dwight McNeil,8,Josh Brownhill,4,Jack Cork,17,Aaron Lennon,23,Erik Pieters,6,Ben Mee,22,Nathan Collins,14,Connor Roberts,1,Nick Pope
26,Crystal Palace,Chelsea,13,Vicente Guaita,17,Nathaniel Clyne,16,Joachim Andersen,6,Marc Guehi,3,Tyrick Mitchell,8,Cheikhou Kouyaté,18,James McArthur,9,Jordan Ayew,7,Michael Olise,15,Jeffrey Schlupp,11,Wilfried Zaha,29,Kai Havertz,9,Romelu Lukaku,22,Hakim Ziyech,10,Christian Pulisic,5,Jorginho,7,N'Golo Kanté,31,Malang Sarr,2,Antonio Rüdiger,6,Thiago Silva,4,Andreas Christensen,16,Edouard Mendy
26,Liverpool,Norwich City,1,Alisson Becker,12,Joseph Gomez,32,Joel Matip,4,Virgil van Dijk,21,Konstantinos Tsimikas,15,Alex Oxlade-Chamberlain,14,Jordan Henderson,8,Naby Keita,11,Mohamed Salah,10,Sadio Mané,23,Luis Diaz,22,Teemu Pukki,17,Milot Rashica,24,Joshua Sargent,23,Kenny McLean,8,Billy Gilmour,16,Mathias Normann,21,Brandon Williams,4,Ben Gibson,5,Grant Hanley,2,Max Aarons,28,Angus Gunn
26,Southampton,Everton,44,Fraser Forster,21,Valentino Livramento,35,Jan Bednarek,22,Mohammed Salisu,2,Kyle Walker-Peters,17,Stuart Armstrong,8,James Ward-Prowse,6,Oriol Romeu,24,Mohamed Elyounoussi,18,Armando Broja,10,Che Adams,7,Richarlison,9,Dominic Calvert-Lewin,24,Anthony Gordon,30,Donny van de Beek,6,Allan,17,Alex Iwobi,2,Jonjoe Kenny,5,Michael Keane,4,Mason Holgate,23,Seamus Coleman,1,Jordan Pickford
26,Manchester City,Tottenham Hotspur,31,Ederson Moraes,2,Kyle Walker,3,Ruben Dias,14,Aymeric Laporte,27,Joao Cancelo,17,Kevin De Bruyne,16,Rodri,8,Ilkay Gündogan,47,Phil Foden,20,Bernardo Silva,7,Raheem Sterling,10,Harry Kane,7,Heung-Min Son,21,Dejan Kulusevski,19,Ryan Sessegnon,5,Pierre-Emile Højbjerg,30,Rodrigo Bentancur,12,Emerson Royal,33,Ben Davies,15,Eric Dier,4,Cristian Romero,1,Hugo Lloris
26,Leeds United,Manchester United,1,Illan Meslier,2,Luke Ayling,14,Diego Llorente,21,Pascal Struijk,15,Stuart Dallas,5,Robin Koch,20,Daniel James,4,Adam Forshaw,43,Mateusz Klich,22,Jack Harrison,19,Rodrigo,7,Cristiano Ronaldo,25,Jadon Sancho,18,Bruno Fernandes,14,Jesse Lingard,6,Paul Pogba,39,Scott McTominay,23,Luke Shaw,5,Harry Maguire,2,Victor Nilsson Lindelöf,29,Aaron Wan-Bissaka,1,David De Gea
26,Wolverhampton Wanderers,Leicester City,1,José Sá,23,Max Kilman,16,Conor Coady,27,Romain Saiss,22,Nélson Semedo,32,Leander Dendoncker,8,Ruben Neves,28,Joao Moutinho,3,Rayan Ait Nouri,9,Raul Jiménez,10,Daniel Podence,37,Ademola Lookman,29,Patson Daka,11,Marc Albrighton,22,Kiernan Dewsbury-Hall,25,Wilfred Ndidi,8,Youri Tielemans,33,Luke Thomas,4,Caglar Söyüncü,18,Daniel Amartey,21,Ricardo Pereira,1,Kasper Schmeichel
27,Southampton,Norwich City,44,Fraser Forster,21,Valentino Livramento,35,Jan Bednarek,22,Mohammed Salisu,2,Kyle Walker-Peters,17,Stuart Armstrong,8,James Ward-Prowse,6,Oriol Romeu,24,Mohamed Elyounoussi,10,Che Adams,18,Armando Broja,22,Teemu Pukki,17,Milot Rashica,8,Billy Gilmour,24,Joshua Sargent,23,Kenny McLean,16,Mathias Normann,21,Brandon Williams,4,Ben Gibson,5,Grant Hanley,2,Max Aarons,28,Angus Gunn
27,Leeds United,Tottenham Hotspur,1,Illan Meslier,2,Luke Ayling,14,Diego Llorente,21,Pascal Struijk,3,Junior Firpo,5,Robin Koch,10,Raphinha,15,Stuart Dallas,4,Adam Forshaw,22,Jack Harrison,20,Daniel James,10,Harry Kane,7,Heung-Min Son,21,Dejan Kulusevski,19,Ryan Sessegnon,5,Pierre-Emile Højbjerg,8,Harry Winks,2,Matt Doherty,33,Ben Davies,15,Eric Dier,4,Cristian Romero,1,Hugo Lloris
27,Brentford,Newcastle United,1,David Raya,20,Kristoffer Ajer,18,Pontus Jansson,5,Ethan Pinnock,3,Rico Henry,8,Mathias Jensen,6,Christian Nørgaard,27,Vitaly Janelt,10,Joshua Dasilva,19,Bryan Mbeumo,11,Yoane Wissa,21,Ryan Fraser,20,Chris Wood,23,Jacob Murphy,7,Joelinton,8,Jonjo Shelvey,28,Joseph Willock,13,Matt Targett,33,Daniel Burn,5,Fabian Schär,17,Emil Krafth,1,Martin Dubravka
27,Crystal Palace,Burnley,1,Jack Butland,17,Nathaniel Clyne,16,Joachim Andersen,6,Marc Guehi,3,Tyrick Mitchell,18,James McArthur,23,Conor Gallagher,4,Luka Milivojevic,7,Michael Olise,11,Wilfried Zaha,15,Jeffrey Schlupp,9,Wout Weghorst,19,Jay Rodriguez,11,Dwight McNeil,8,Josh Brownhill,4,Jack Cork,17,Aaron Lennon,23,Erik Pieters,6,Ben Mee,5,James Tarkowski,14,Connor Roberts,1,Nick Pope
27,Manchester United,Watford,1,David De Gea,29,Aaron Wan-Bissaka,2,Victor Nilsson Lindelöf,19,Raphaël Varane,27,Alex Telles,17,Fred,31,Nemanja Matic,36,Anthony Elanga,18,Bruno Fernandes,6,Paul Pogba,7,Cristiano Ronaldo,7,Joshua King,25,Emmanuel Dennis,23,Ismaila Sarr,8,Tom Cleverley,6,Imran Louza,19,Moussa Sissoko,14,Hassane Kamara,22,Samir,15,Craig Cathcart,2,Jeremy Ngakia,1,Ben Foster
